brand_id,brand_name,area_id,area_name,robust_rank,top_dna_match_features,competition_risk_score,same_brand_nearest_distance_m,size_note
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110009,자하문터널,87.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.1396969696969697,3534.0611199798327,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110011,청운초등학교,88.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.29060606060606065,2610.711014227481,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110013,체부동홍종문가옥,89.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.7627272727272727,1756.5016367361377,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110014,경복고등학교,90.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.09681818181818182,2324.084766061124,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110015,청와대사랑채,91.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.5595454545454546,1983.2064945080376,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110016,평창동동측,92.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.03878787878787876,5241.3243555172185,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110017,정독도서관,93.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.2943939393939394,1950.886977744014,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110018,중앙고등학교,94.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.4056060606060606,1906.4692496756384,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110019,창덕궁,95.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.8674242424242424,1340.5677901609135,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110020,서울국제고등학교,96.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.3506060606060606,2723.9886196513876,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110021,성균관대학교,97.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.7322727272727272,2345.0665235819138,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110022,경신고등학교,98.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.6456060606060605,2760.080614768597,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
